Date,Site_ID,YSI_Depth_m,Temp_C,DO_%,DO_mgL,SPC_uScm,pH,Nitrate,Secchi_m,WaterDepth_m,Notes
20220930,GRY_P2,4,18.1,97.1,9.16,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,4.5,18.1,97,9.16,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,5,18.1,97.6,9.21,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,5.5,18.1,97.8,9.23,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,6,18.1,97.2,9.17,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,6.5,18.1,95.8,9.05,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,7,18.1,96.8,9.13,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,7.5,18.1,95.7,9.04,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,8,18.1,95.4,9.01,599,8.12,NA,1.2192,12.16152,
20220930,GRY_P2,8.5,18.1,95.5,9.01,599,8.13,NA,1.2192,12.16152,
20220930,GRY_P2,9,18.1,95.5,9.01,599,8.12,NA,1.2192,12.16152,
20220930,GRY_P2,9.5,18.1,95.5,9.01,599,8.12,NA,1.2192,12.16152,
20220930,GRY_P2,10,18.1,93.9,8.88,599,8.12,NA,1.2192,12.16152,
20220930,GRY_P2,10.5,18.1,94.4,8.9,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,11,18,93,8.81,599,8.09,NA,1.2192,12.16152,
20220930,GRY_P2,11.5,18,93.8,8.87,599,8.1,NA,1.2192,12.16152,
20220930,GRY_P2,12,18,93.9,8.88,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,12.5,18,93.9,8.88,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,13,18,94,8.89,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,13.5,18,93.9,8.88,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,14,18,93.8,8.88,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,14.5,18,93.7,8.86,599,8.11,NA,1.2192,12.16152,
20220930,GRY_P2,15,18,92.7,8.76,599,8.1,NA,1.2192,12.16152,
20220930,GRY_P3,0,18,107.7,10.17,599,8.29,NA,1.2192,8.8392,
20220930,GRY_P3,0.5,18,107.7,10.18,599,8.29,NA,1.2192,8.8392,
20220930,GRY_P3,1,18,107.1,10.12,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,1.5,18,106.8,10.1,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,2,18,106.7,10.08,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,2.5,18,106.7,10.09,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,3,18,106.7,10.08,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,3.5,18,106.6,10.07,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,4,18,106.7,10.08,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,4.5,18,107,10.12,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,5,18,107,10.12,599,8.19,NA,1.2192,8.8392,
20220930,GRY_P3,5.5,18,107,10.12,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,6,18,107.7,10.12,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,6.5,18,106.8,10.1,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,7,18,106.9,10.1,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,7.5,18,106.7,10.08,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,8,18,106.6,10.08,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,8.5,18,106.7,10.09,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,9,18,106.9,10.11,599,8.2,NA,1.2192,8.8392,
20220930,GRY_P3,9.5,18,107.2,10.14,599,8.21,NA,1.2192,8.8392,
20220930,GRY_P3,10,18,107.3,10.15,599,8.21,NA,1.2192,8.8392,
20220930,GRY_P3,10.5,18,107.7,10.19,599,8.22,NA,1.2192,8.8392,
20221017,WHE_P1,0,8.7,102.5,11.89,1119,8.27,NA,2.7432,5.24256,
20221017,WHE_P1,0.5,8.7,102,1.96,1119,8.53,NA,2.7432,5.24256,
20221017,WHE_P1,1,8.6,102.9,11.98,1120,8.68,NA,2.7432,5.24256,
20221017,WHE_P1,1.5,8.5,103,12.09,1120,8.8,NA,2.7432,5.24256,
20221017,WHE_P1,2,8.4,103.7,12.13,1119,8.85,NA,2.7432,5.24256,
20221017,WHE_P1,2.5,8.4,103.9,12.16,1119,8.89,NA,2.7432,5.24256,
20221017,WHE_P1,3,8.4,103.9,12.15,1120,8.93,NA,2.7432,5.24256,
20221017,WHE_P1,3.5,8.3,103,12.04,1120,8.95,NA,2.7432,5.24256,
20221017,WHE_P1,4,8.3,102.2,12,1120,8.91,NA,2.7432,5.24256,
20221017,WHE_P1,4.5,8.2,102.7,12.07,1120,9,NA,2.7432,5.24256,
20221017,WHE_P1,5,8.2,103.5,12.15,1120,9.01,NA,2.7432,5.24256,
20221017,WHE_P1,5.5,8.2,104,12.2,1119,9.01,NA,2.7432,5.24256,
20221017,WHE_P1,6,8.3,14.3,1.68,1019,8.35,NA,2.7432,5.24256,
20221017,WHE_P1,6.5,8.4,0.98,1.05,1012,8.29,NA,2.7432,5.24256,
20221017,WHE_P1,7,8.4,4.6,1.57,1008,8.27,NA,2.7432,5.24256,
20221017,WHE_P1,7.5,8.4,3.9,0.46,1006,8.2,NA,2.7432,5.24256,
20221017,WHE_P1,8,8.4,2.5,0.28,1004,8.16,NA,2.7432,5.24256,
20221017,WHE_P2,0,8.5,106.9,12.45,1119,8.81,NA,2.7432,2.7432,
20221017,WHE_P2,0.5,8.5,106.7,12.44,1120,8.9,NA,2.7432,2.7432,
20221017,WHE_P2,1,8.4,106.6,12.46,1121,8.94,NA,2.7432,2.7432,
20221017,WHE_P2,1.5,8.2,106.8,12.55,1124,8.98,NA,2.7432,2.7432,
20221017,WHE_P2,2,8.1,110.5,12.95,1124,9.03,NA,2.7432,2.7432,
20221017,WHE_P2,2.5,8.1,111.5,12.12,1124,9.04,NA,2.7432,2.7432,
20221017,WHE_P2,3,8.2,114.2,13.44,1123,9.07,NA,2.7432,2.7432,
20221017,WHE_P2,3.5,8.2,114.3,13.43,1123,9.07,NA,2.7432,2.7432,Hit bottom 
20221017,WHE_P3,0,8.4,111.4,13.02,1125,9.05,NA,2.7432,4.81584,
20221017,WHE_P3,0.5,8.4,111.1,13,1126,9.03,NA,2.7432,4.81584,
20221017,WHE_P3,1,8.3,110.8,12.98,1127,9.05,NA,2.7432,4.81584,
20221017,WHE_P3,1.5,8.2,110.4,12.99,1126,9.06,NA,2.7432,4.81584,
20221017,WHE_P3,2,8.1,110.1,12.97,1126,9.07,NA,2.7432,4.81584,
20221017,WHE_P3,2.5,8,110,12.97,1126,9.08,NA,2.7432,4.81584,
20221017,WHE_P3,3,8,109.8,12.95,1126,9.08,NA,2.7432,4.81584,
20221017,WHE_P3,3.5,8,109,12.86,1126,9.09,NA,2.7432,4.81584,
20221017,WHE_P3,4,7.9,108.1,12.77,1127,9.09,NA,2.7432,4.81584,
20221017,WHE_P3,4.5,7.8,107.7,12.77,1126,9.1,NA,2.7432,4.81584,
20221017,WHE_P3,5,7.8,106.4,12.61,1127,9.1,NA,2.7432,4.81584,
20221017,WHE_P3,5.5,7.8,88.3,10.14,1125,9.09,NA,2.7432,4.81584,
20221017,WHE_P3,6,7.9,7.4,0.88,1070,8.73,NA,2.7432,4.81584,
20221017,WHE_P3,6.5,7.9,6.8,0.8,1066,8.66,NA,2.7432,4.81584,
20221017,WHE_P3,7,7.9,6.1,0.71,1066,8.62,NA,2.7432,4.81584,Hit bottom 
20221019,SAR_P1,0,10.3,114.8,12.86,413.7,8.365,NA,1.143,2.3622,
20221019,SAR_P1,0.5,10.2,114.2,12.81,413.7,8.65,NA,1.143,2.3622,
20221019,SAR_P1,1,9.7,112.2,12.74,413.6,8.66,NA,1.143,2.3622,
20221019,SAR_P1,1.5,9.5,111.6,12.72,413.6,8.66,NA,1.143,2.3622,
20221019,SAR_P1,2,9.4,111.3,12.73,413.9,8.66,NA,1.143,2.3622,
20221019,SAR_P1,2.5,9.3,111.8,12.81,413.7,8.66,NA,1.143,2.3622,Hit bottom 
20221019,SAR_P1,3,NA,NA,NA,NA,NA,NA,1.143,2.3622,
20221019,SAR_P1,3.5,NA,NA,NA,NA,NA,NA,1.143,2.3622,
20221019,SAR_P2,0,10.4,120,13.39,416.9,8.58,NA,1.6764,3.6576,
20221019,SAR_P2,0.5,10.4,120.1,13.41,416.7,8.57,NA,1.6764,3.6576,
20221019,SAR_P2,1,10.1,119.2,13.4,417,8.58,NA,1.6764,3.6576,
20221019,SAR_P2,1.5,9.5,116.7,13.39,416.9,8.59,NA,1.6764,3.6576,
20221019,SAR_P2,2,9.1,115.9,13.35,417.2,8.6,NA,1.6764,3.6576,
20221019,SAR_P2,2.5,8.9,115.3,13.34,417.1,8.6,NA,1.6764,3.6576,
20221019,SAR_P2,3,8.7,117.8,13.68,416.5,8.6,NA,1.6764,3.6576,Hit bottom 
20221019,SAR_P2,3.5,NA,NA,NA,NA,NA,NA,1.6764,3.6576,
20221019,SAR_P3,0,9.5,116.1,13.25,417.2,8.7,NA,1.6764,2.4384,
20221019,SAR_P3,0.5,9.5,116.1,13.24,417.2,8.68,NA,1.6764,2.4384,
20221019,SAR_P3,1,9.4,116.2,13.3,417.3,8.66,NA,1.6764,2.4384,
20221019,SAR_P3,1.5,9,117.8,13.63,416.4,8.65,NA,1.6764,2.4384,
20221019,SAR_P3,2,8.9,118.1,13.66,416.5,8.64,NA,1.6764,2.4384,
20221019,SAR_P3,2.5,8.7,119.3,13.88,416.1,8.64,NA,1.6764,2.4384,
20221019,SAR_P3,3,8.6,118.6,13.81,416.2,8.64,NA,1.6764,2.4384,Hit bottom 
20221019,SAR_P3,3.5,NA,NA,NA,NA,NA,NA,1.6764,2.4384,
20221017,ALS_P1,0,10.3,110.3,12.3,1588,8.96,NA,1.6764,1.8288,
20221017,ALS_P1,0.5,10.4,110.9,12.43,1588,8.97,NA,1.6764,1.8288,
20221017,ALS_P1,1,10.1,109.4,12.23,1587,8.96,NA,1.6764,1.8288,
20221017,ALS_P1,1.5,10.1,109,12.22,1588,8.96,NA,1.6764,1.8288,
20221017,ALS_P1,2,9.5,152.8,17.41,1584,9.03,NA,1.6764,1.8288,Hit bottom 
20221017,ALS_P1,2.5,NA,NA,NA,NA,NA,NA,1.6764,1.8288,
20221017,ALS_P1,3,NA,NA,NA,NA,NA,NA,1.6764,1.8288,
20221017,ALS_P1,3.5,NA,NA,NA,NA,NA,NA,1.6764,1.8288,
20221017,ALS_P2,0,8.9,107.5,12.46,1587,9,NA,3.6576,3.9624,
20221017,ALS_P2,0.5,8.9,108.3,12.48,1587,9,NA,3.6576,3.9624,
20221017,ALS_P2,1,8.9,107.4,12.38,1587,9,NA,3.6576,3.9624,
20221017,ALS_P2,1.5,8.8,105.6,12.17,1587,8.99,NA,3.6576,3.9624,
20221017,ALS_P2,2,8.8,105.8,12.22,1587,8.99,NA,3.6576,3.9624,
20221017,ALS_P2,2.5,8.7,106.9,12.36,1587,8.99,NA,3.6576,3.9624,
20221017,ALS_P2,3,8.8,110.5,12.75,1584,9,NA,3.6576,3.9624,
20221017,ALS_P2,3.5,8.3,116.6,13.66,1589,9.02,NA,3.6576,3.9624,
20221017,ALS_P2,4,8.3,117.6,13.76,1589,9.05,NA,3.6576,3.9624,
20221017,ALS_P3,0,10.5,110.6,12.21,1584,8.92,NA,2.4384,2.4384,
20221017,ALS_P3,0.5,10.5,110,12.2,1584,8.92,NA,2.4384,2.4384,
20221017,ALS_P3,1,10.5,111.2,12.38,1586,8.95,NA,2.4384,2.4384,
20221017,ALS_P3,1.5,10.1,138.9,12.55,1590,9,NA,2.4384,2.4384,
20221017,ALS_P3,2,10.3,202.2,22.49,1578,9.11,NA,2.4384,2.4384,Hit bottom 
20221017,ALS_P3,2.5,NA,NA,NA,NA,NA,NA,2.4384,2.4384,
20221017,ALS_P3,3,NA,NA,NA,NA,NA,NA,2.4384,2.4384,
20221017,ALS_P3,3.5,NA,NA,NA,NA,NA,NA,2.4384,2.4384,
20221019,GRN_P1,0,10.2,98.3,11.02,101.5,8.08,NA,2.7432,9.4488,
20221019,GRN_P1,0.5,10.2,98,10.99,101.5,8.02,NA,2.7432,9.4488,
20221019,GRN_P1,1,10.3,97.7,10.96,101.5,7.97,NA,2.7432,9.4488,
20221019,GRN_P1,1.5,10.3,97.7,10.96,101.5,7.91,NA,2.7432,9.4488,
20221019,GRN_P1,2,10.2,97.8,10.98,101.5,7.8,NA,2.7432,9.4488,
20221019,GRN_P1,2.5,10.2,97.7,10.96,101.5,7.75,NA,2.7432,9.4488,
20221019,GRN_P1,3,10.2,97.6,10.96,101.5,7.73,NA,2.7432,9.4488,
20221019,GRN_P1,3.5,10.2,97.5,10.94,101.5,7.68,NA,2.7432,9.4488,
20221019,GRN_P1,4,10.2,97.5,10.94,101.5,7.65,NA,2.7432,9.4488,
20221019,GRN_P1,4.5,10.2,97.5,10.94,101.5,7.64,NA,2.7432,9.4488,
20221019,GRN_P1,5,10.2,97.5,10.95,101.5,7.68,NA,2.7432,9.4488,
20221019,GRN_P1,5.5,10.2,97.4,10.94,101.5,7.61,NA,2.7432,9.4488,
20221019,GRN_P1,6,10.2,97.2,10.91,101.5,7.6,NA,2.7432,9.4488,
20221019,GRN_P1,6.5,10.2,97.2,10.92,101.5,7.6,NA,2.7432,9.4488,
20221019,GRN_P1,7,10.2,97.2,10.92,101.5,7.52,NA,2.7432,9.4488,
20221019,GRN_P1,7.5,10.2,97.1,10.91,101.5,7.59,NA,2.7432,9.4488,
20221019,GRN_P1,8,10.2,96.2,10.82,101.5,7.61,NA,2.7432,9.4488,
20221019,GRN_P1,8.5,10.3,96.9,10.88,101.5,7.64,NA,2.7432,9.4488,
20221019,GRN_P1,9,10.3,96.5,10.82,101.5,7.64,NA,2.7432,9.4488,
20221019,GRN_P1,9.5,10.2,94.4,10.6,101.5,7.6,NA,2.7432,9.4488,
20221019,GRN_P1,10,10.3,90.6,10.61,101.5,7.54,NA,2.7432,9.4488,
20221019,GRN_P2,0,10.5,101.3,11.31,101.4,7.94,NA,2.8956,12.46632,
20221019,GRN_P2,0.5,10.5,101.3,11.31,101.4,7.92,NA,2.8956,12.46632,
20221019,GRN_P2,1,10.5,101.4,11.32,101.5,7.92,NA,2.8956,12.46632,
20221019,GRN_P2,1.5,10.5,101.2,11.3,101.5,7.91,NA,2.8956,12.46632,
20221019,GRN_P2,2,10.4,101.1,11.29,101.5,7.9,NA,2.8956,12.46632,
20221019,GRN_P2,2.5,10.5,101.3,11.31,101.5,7.9,NA,2.8956,12.46632,
20221019,GRN_P2,3,10.4,101,11.28,101.5,7.89,NA,2.8956,12.46632,
20221019,GRN_P2,3.5,10.4,100.6,11.24,101.5,7.89,NA,2.8956,12.46632,
20221019,GRN_P2,4,10.4,100.1,11.19,101.5,7.87,NA,2.8956,12.46632,
20221019,GRN_P2,4.5,10.4,100.1,11.19,101.5,7.88,NA,2.8956,12.46632,
20221019,GRN_P2,5,10.4,100.1,11.19,101.5,7.88,NA,2.8956,12.46632,
20221019,GRN_P2,5.5,10.4,99.8,11.15,101.5,7.89,NA,2.8956,12.46632,
20221019,GRN_P2,6,10.4,99.7,11.15,101.5,7.86,NA,2.8956,12.46632,
20221019,GRN_P2,6.5,10.4,99.5,11.12,101.5,7.87,NA,2.8956,12.46632,
20221019,GRN_P2,7,10.4,99.5,11.12,101.5,7.86,NA,2.8956,12.46632,
20221019,GRN_P2,7.5,10.4,99.6,11.13,101.5,7.86,NA,2.8956,12.46632,
20221019,GRN_P2,8,10.4,99.6,11.13,101.5,7.85,NA,2.8956,12.46632,
20221019,GRN_P2,8.5,10.4,99.6,11.14,101.5,7.85,NA,2.8956,12.46632,
20221019,GRN_P2,9,10.4,99.6,11.13,101.5,7.85,NA,2.8956,12.46632,
20221019,GRN_P2,9.5,10.4,99.7,11.17,101.5,7.85,NA,2.8956,12.46632,
20221019,GRN_P2,10,10.4,99.7,11.14,101.5,7.86,NA,2.8956,12.46632,
20221019,GRN_P3,0,10.5,102.6,11.44,101.4,8.62,NA,2.8956,16.764,
20221019,GRN_P3,0.5,10.5,102.5,11.43,101.4,8.54,NA,2.8956,16.764,
20221019,GRN_P3,1,10.5,102.5,11.42,101.4,8.39,NA,2.8956,16.764,
20221019,GRN_P3,1.5,10.5,102.6,11.44,101.4,8.34,NA,2.8956,16.764,
20221019,GRN_P3,2,10.5,102.6,11.43,101.4,8.31,NA,2.8956,16.764,
20221019,GRN_P3,2.5,10.5,102.5,11.42,101.4,8.26,NA,2.8956,16.764,
20221019,GRN_P3,3,10.5,102.2,11.39,101.4,8.25,NA,2.8956,16.764,
20221019,GRN_P3,3.5,10.5,102.1,11.38,101.4,8.19,NA,2.8956,16.764,
20221019,GRN_P3,4,10.5,102,11.37,101.4,8.18,NA,2.8956,16.764,
20221019,GRN_P3,4.5,10.5,102.2,11.39,101.4,8.11,NA,2.8956,16.764,
20221019,GRN_P3,5,10.5,102.1,11.39,101.4,8.09,NA,2.8956,16.764,
20221019,GRN_P3,5.5,10.5,102.1,11.39,101.4,8.06,NA,2.8956,16.764,
20221019,GRN_P3,6,10.4,102.2,11.45,101.5,8.07,NA,2.8956,16.764,
20221019,GRN_P3,6.5,10.4,102.2,11.44,101.5,8.06,NA,2.8956,16.764,
20221019,GRN_P3,7,10.4,102.4,11.45,101.5,8.04,NA,2.8956,16.764,
20221019,GRN_P3,7.5,10.4,102.2,11.44,101.5,8.02,NA,2.8956,16.764,
20221019,GRN_P3,8,10.4,102.3,11.44,101.5,8.02,NA,2.8956,16.764,
20221019,GRN_P3,8.5,10.4,102.3,11.45,101.5,8.02,NA,2.8956,16.764,
20221019,GRN_P3,9,10.4,102.2,11.41,101.4,8.01,NA,2.8956,16.764,
20221019,GRN_P3,9.5,10.5,102,11.37,101.4,8.01,NA,2.8956,16.764,
20221019,GRN_P3,10,10.5,102,11.38,101.5,8.01,NA,2.8956,16.764,
20221020,GRY_P1,0,13.4,104.6,10.9,594,8.38,NA,1.0668,14.87424,
20221020,GRY_P1,0.5,13.4,104.5,10.88,594,8.38,NA,1.0668,14.87424,
20221020,GRY_P1,1,13.4,104.2,10.86,594,8.37,NA,1.0668,14.87424,
20221020,GRY_P1,1.5,13.4,103.2,10.75,594,8.36,NA,1.0668,14.87424,
20221020,GRY_P1,2,13.4,103,10.74,594,8.35,NA,1.0668,14.87424,
20221020,GRY_P1,2.5,13.4,102.5,10.69,594,8.33,NA,1.0668,14.87424,
20221020,GRY_P1,3,13.4,102.5,10.69,594,8.33,NA,1.0668,14.87424,
20221020,GRY_P1,3.5,13.4,102.5,10.68,594,8.32,NA,1.0668,14.87424,
20221020,GRY_P1,4,13.4,102.7,10.7,594,8.32,NA,1.0668,14.87424,
20221020,GRY_P1,4.5,13.4,102.6,10.7,594,8.31,NA,1.0668,14.87424,
20221020,GRY_P1,5,13.4,102.6,10.69,594,8.3,NA,1.0668,14.87424,
20221020,GRY_P1,5.5,13.4,102.3,10.67,594,8.3,NA,1.0668,14.87424,
20221020,GRY_P1,6,13.4,102.2,10.65,594,8.29,NA,1.0668,14.87424,
20221020,GRY_P1,6.5,13.4,102.2,10.66,594,8.29,NA,1.0668,14.87424,
20221020,GRY_P1,7,13.4,102.3,10.67,594,8.29,NA,1.0668,14.87424,
20221020,GRY_P1,7.5,13.4,102,10.64,594,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,8,13.4,102.3,10.66,594,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,8.5,13.4,102.1,10.65,594,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,9,13.4,102.4,10.67,594,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,9.5,13.4,102.2,10.66,593,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,10,13.4,102.1,10.64,593,8.28,NA,1.0668,14.87424,
20221020,GRY_P1,10.5,13.4,101.8,10.61,593,8.27,NA,1.0668,14.87424,
20221020,GRY_P1,11,13.4,101.7,10.61,593,8.27,NA,1.0668,14.87424,
20221020,GRY_P1,11.5,13.4,100.5,10.49,593,8.27,NA,1.0668,14.87424,
20221020,GRY_P1,12,13.4,100.6,10.5,593,8.27,NA,1.0668,14.87424,
20221020,GRY_P1,12.5,13.3,98.6,10.3,594,8.26,NA,1.0668,14.87424,
20221020,GRY_P1,13,13.2,89.9,9.43,595,8.23,NA,1.0668,14.87424,
20221020,GRY_P1,13.5,13.1,86.7,9.11,596,8.21,NA,1.0668,14.87424,
20221020,GRY_P1,14,12.9,83.1,8.75,597,8.2,NA,1.0668,14.87424,
20221020,GRY_P1,14.5,12.9,81,8.54,597,8.18,NA,1.0668,14.87424,
20221020,GRY_P1,15,12.8,70.2,7.41,602,8.12,NA,1.0668,14.87424,
20221020,GRY_P1,15.5,12.8,68.2,7.23,602,8.08,NA,1.0668,14.87424,
20221020,GRY_P1,16,12.8,67.8,7.17,602,7.9,NA,1.0668,14.87424,
20221020,GRY_P1,17,12.8,3.8,0.4,603,7.46,NA,1.0668,14.87424,
20221020,GRY_P1,18,12.8,1.2,0.13,606,7.3,NA,1.0668,14.87424,
20221020,GRY_P2,0,13.8,117.4,12.15,592,8.2,NA,1.0668,12.55776,
20221020,GRY_P2,0.5,13.6,118,12.24,592,8.24,NA,1.0668,12.55776,
20221020,GRY_P2,1,13.5,119.1,12.39,592,8.26,NA,1.0668,12.55776,
20221020,GRY_P2,1.5,13.4,118.9,12.39,592,8.27,NA,1.0668,12.55776,
20221020,GRY_P2,2,13.4,117.4,12.23,592,8.27,NA,1.0668,12.55776,
20221020,GRY_P2,2.5,13.4,115.2,12.01,592,8.27,NA,1.0668,12.55776,
20221020,GRY_P2,3,13.4,114.7,11.96,592,8.27,NA,1.0668,12.55776,
20221020,GRY_P2,3.5,13.4,114.2,11.91,592,8.28,NA,1.0668,12.55776,
20221020,GRY_P2,4,13.4,114,11.9,592,8.28,NA,1.0668,12.55776,
20221020,GRY_P2,4.5,13.4,114.3,11.93,592,8.28,NA,1.0668,12.55776,
20221020,GRY_P2,5,13.4,114.5,11.95,592,8.28,NA,1.0668,12.55776,
20221020,GRY_P2,5.5,13.3,115,12.01,591,8.29,NA,1.0668,12.55776,
20221020,GRY_P2,6,13.3,115.1,12.02,592,8.29,NA,1.0668,12.55776,
20221020,GRY_P2,6.5,13.3,115,12.01,592,8.3,NA,1.0668,12.55776,
20221020,GRY_P2,7,13.3,114.9,12,592,8.3,NA,1.0668,12.55776,
20221020,GRY_P2,7.5,13.3,114.5,11.96,592,8.31,NA,1.0668,12.55776,
20221020,GRY_P2,8,13.3,114.2,11.93,592,8.31,NA,1.0668,12.55776,
20221020,GRY_P2,8.5,13.3,113.7,11.89,592,8.31,NA,1.0668,12.55776,
20221020,GRY_P2,9,13.3,112.9,11.8,592,8.37,NA,1.0668,12.55776,
20221020,GRY_P2,9.5,13.2,112.1,11.73,592,8.32,NA,1.0668,12.55776,
20221020,GRY_P2,10,13.2,110.4,11.56,592,8.31,NA,1.0668,12.55776,
20221020,GRY_P2,10.5,13.2,108.6,11.37,593,8.31,NA,1.0668,12.55776,
20221020,GRY_P2,11,13.2,106.9,11.2,593,8.3,NA,1.0668,12.55776,
20221020,GRY_P2,11.5,13.2,105.6,11.06,594,8.3,NA,1.0668,12.55776,
20221020,GRY_P2,12,13.2,104.9,10.99,594,8.29,NA,1.0668,12.55776,
20221020,GRY_P2,12.5,12.7,66.4,7.03,603,8.16,NA,1.0668,12.55776,
20221020,GRY_P2,13,12.7,55.4,5.86,605,8.07,NA,1.0668,12.55776,
20221020,GRY_P2,13.5,12.8,5.3,0.55,602,7.67,NA,1.0668,12.55776,
20221020,GRY_P2,14,12.8,2.8,0.3,602,7.59,NA,1.0668,12.55776,
20221020,GRY_P2,14.5,12.8,1.8,0.19,601,7.44,NA,1.0668,12.55776,
20221020,GRY_P2,15,12.8,1.5,0.16,601,7.42,NA,1.0668,12.55776,
20221020,GRY_P3,0,13.5,120.9,12.57,592,8.25,NA,1.0668,9.69264,
20221020,GRY_P3,0.5,13.5,121.3,12.61,592,8.26,NA,1.0668,9.69264,
20221020,GRY_P3,1,13.3,121.2,12.69,592,8.3,NA,1.0668,9.69264,
20221020,GRY_P3,1.5,13.1,118.4,12.42,592,8.3,NA,1.0668,9.69264,
20221020,GRY_P3,2,13.1,114.5,12.03,592,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,2.5,13,112.9,11.87,592,8.28,NA,1.0668,9.69264,
20221020,GRY_P3,3,13,112.6,11.83,592,8.28,NA,1.0668,9.69264,
20221020,GRY_P3,3.5,13,111.8,11.76,592,8.28,NA,1.0668,9.69264,
20221020,GRY_P3,4,13,111.4,11.71,593,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,4.5,13,110.3,11.6,593,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,5,13,109.4,11.51,593,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,5.5,13,109,11.57,593,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,6,13,108.9,11.46,593,8.29,NA,1.0668,9.69264,
20221020,GRY_P3,6.5,12.9,110.9,11.69,592,8.3,NA,1.0668,9.69264,
20221020,GRY_P3,7,12.9,113,11.92,592,8.31,NA,1.0668,9.69264,
20221020,GRY_P3,7.5,12.9,112.6,11.87,592,8.32,NA,1.0668,9.69264,
20221020,GRY_P3,8,12.9,112.5,11.87,592,8.32,NA,1.0668,9.69264,
20221020,GRY_P3,8.5,12.8,113.4,11.98,592,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,9,12.8,113.1,11.95,592,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,9.5,12.8,112.3,11.86,592,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,10,12.8,109.8,11.59,592,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,10.5,12.8,109.4,11.55,593,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,11,12.8,109.6,11.57,593,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,11.5,12.8,109.2,11.52,593,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,12,12.8,109.1,11.52,593,8.33,NA,1.0668,9.69264,
20221020,GRY_P3,12.5,12.9,108.7,11.47,593,8.33,NA,1.0668,9.69264,
20221028,SAR_P1,0,4.4,105.1,13.62,420.3,8.58,NA,0.8382,2.4384,
20221028,SAR_P1,0.5,4.4,105.1,13.61,420.2,8.58,NA,0.8382,2.4384,
20221028,SAR_P1,1,4.5,105.1,13.6,420.2,8.58,NA,0.8382,2.4384,
20221028,SAR_P1,1.5,4.5,105,13.59,420.3,8.58,NA,0.8382,2.4384,
20221028,SAR_P1,2,4.4,105.5,13.66,420.3,8.58,NA,0.8382,2.4384,Hit bottom 
20221028,SAR_P1,2.5,NA,NA,NA,NA,NA,NA,0.8382,2.4384,
20221028,SAR_P1,3,NA,NA,NA,NA,NA,NA,0.8382,2.4384,
20221028,SAR_P1,3.5,NA,NA,NA,NA,NA,NA,0.8382,2.4384,
20221028,SAR_P2,0,4.6,110.3,14.21,418.4,8.55,NA,1.3716,3.3528,
20221028,SAR_P2,0.5,4.5,110.1,14.22,418.1,8.55,NA,1.3716,3.3528,
20221028,SAR_P2,1,4.4,109.8,14.22,418.7,8.56,NA,1.3716,3.3528,
20221028,SAR_P2,1.5,4.3,109.8,14.23,418.7,8.56,NA,1.3716,3.3528,
