Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Cyclopoida_general,NA,NA,NA,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Cyclops_bicuspidatus_thomasi,NA,NA,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Rotifera_general,NA,0.001594324,0.31,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Eucyclops_spp,0.000959842,7.97E-05,1.232,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Anuraeopsis_spp,NA,0.000797162,0.305,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Nauplii_general,0.001451298,0.003268364,0.316,Nauplii,NA,NA,NA_ NA,Nauplii
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220621,6/21/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Cladocera_general,NA,8.83E-05,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_pulex,NA,0.001678106,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Diaphanosoma_birgei,0.09667316,0.0513147,0.806,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Moina_spp,0.000955275,8.83E-05,1.211,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Calanoida_general,0.05138584,0.009980312,1.019,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,H_Shoshone,0.005300042,8.83E-05,2.63,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Cyclopoida_general,0.002732049,0.002472998,0.675,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Cyclops_bicuspidatus_thomasi,NA,NA,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Nauplii_general,0.00084328,0.00194307,0.313,Nauplii,NA,NA,NA_ NA,Nauplii
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Diptera_spp,NA,8.83E-05,3.857,Insecta,NA,NA,NA_ NA,NA
B,ALS,Alsop,ALS_P2_20220902,9/2/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Cladocera_general,NA,NA,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_galeata_mendote,0.008640206,0.000460219,1.597,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_pulex,0.03710769,0.01294365,0.824,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Moina_spp,0.002004739,0.000517746,0.812,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Bosmina_longirostris,3.43E-05,5.75E-05,0.279,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Calanoida_general,0.1646943,0.0181211,1.269,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Cyclopoida_general,0.001220708,0.001208074,0.66,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Cyclops_bicuspidatus_thomasi,NA,NA,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Rotifera_general,NA,0.001035492,0.4,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Anuraeopsis_spp,NA,0.000517746,0.22,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Nauplii_general,0.001184201,0.006500586,0.218,Nauplii,NA,NA,NA_ NA,Nauplii
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220621,6/21/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Cladocera_general,0.000446642,0.000182734,0.779,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Diaphanosoma_birgei,0.003931636,0.001827338,0.842,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Calanoida_general,0.3155249,0.06815971,0.978,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Cyclopoida_general,0.003119441,0.001279137,0.824,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Cyclops_bicuspidatus_thomasi,NA,NA,NA,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Rotifera_general,NA,0.000182734,0.359,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Anuraeopsis_spp,NA,0.000548202,0.213,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Nauplii_general,0.000547376,0.000913669,0.358,Nauplii,NA,NA,NA_ NA,Nauplii
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Diptera_spp,NA,0.000182734,3.66,Insecta,NA,NA,NA_ NA,NA
A,ALS,Alsop,ALS_P3_20220902,9/2/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Cladocera_general,0.02496319,0.002259607,1.325,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Daphnia_galeata_mendote,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Daphnia_pulex,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Daphnia_rosea,0.03555011,0.002146627,1.528,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Bosmina_longirostris,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Chydorus_sphaericus,NA,0.00011298,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
C,BOY,Boysen,BOY_LPD_30m_20220615,6/15/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
