,Site_ID_pseudonym,Reservoir_ID,Reservoir_Name,Sample_ID,Site_ID,DUP,Collection_Date,Species_Name,biomass_ugL,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General
1794,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Calanoida_general,0.003117398,0.000550693,1.057,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1795,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1796,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
1797,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Cyclopoida_general,0.01536789,0.01059026,0.723,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
1798,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Cyclops_bicuspidatus_thomasi,0.002090772,0.000720137,0.861,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
1799,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Rotifera_general,NA,0.006269431,0.144,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
1800,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
1801,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Notholca_spp,NA,0.000804859,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
1802,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Polyarthra_spp,6.86E-13,0.0192319,0.105,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1803,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1804,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Keratella_cochlearis,2.93E-13,0.02384926,0.085,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
1805,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
1806,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
1807,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
1808,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
1809,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1810,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Nauplii_general,0.002565158,0.02914438,0.161,Nauplii,NA,NA,NA_ NA,Nauplii
1811,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
1812,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1813,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1814,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
1815,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
1816,A,GRN,Granite,GRN_P1_DUP_pDUP_20220815,P1,DUP_pDUP,8/15/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1817,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Cladocera_general,0.0358602,0.007056848,1.008,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
1818,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_galeata_mendote,0.02178872,0.003787574,1.053,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1819,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_pulex,0.02833097,0.004186266,1.115,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1820,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_schodleri,NA,3.99E-05,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1821,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1822,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_rosea,NA,3.99E-05,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1823,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1824,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1825,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1826,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Bosmina_longirostris,0.01006443,0.006578417,0.405,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1827,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1828,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Kurzia_latissima,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1829,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1830,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1831,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1832,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1833,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1834,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1835,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Calanoida_general,0.004458996,0.001594768,0.805,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1836,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1837,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
1838,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Cyclopoida_general,0.01337152,0.01231958,0.672,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
1839,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Cyclops_bicuspidatus_thomasi,0.005592423,0.001873852,0.867,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
1840,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
1841,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
1842,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1843,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1844,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Keratella_cochlearis,3.33E-13,0.01184115,0.112,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
1845,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
1846,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
1847,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
1848,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
1849,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1850,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Nauplii_general,0.000625267,0.01355553,0.123,Nauplii,NA,NA,NA_ NA,Nauplii
1851,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
1852,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1853,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1854,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
1855,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
1856,B,GRN,Granite,GRN_P2_20220701,P2,,7/1/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1857,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Cladocera_general,0.007135744,0.002497639,0.823,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
1858,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_galeata_mendote,0.0203808,0.002981053,1.119,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1859,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_pulex,NA,0.001409958,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1860,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1861,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1862,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1863,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1864,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Ceriodaphnia_reticulata,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1865,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Moina_spp,NA,8.06E-05,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1866,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Bosmina_longirostris,0.002211205,0.001893372,0.364,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1867,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1868,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Kurzia_latissima,NA,4.03E-05,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1869,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1870,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Chydorus_sphaericus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1871,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1872,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1873,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1874,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1875,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Calanoida_general,0.002235903,0.000725121,0.836,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1876,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1877,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
1878,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Cyclopoida_general,0.0261408,0.007452633,0.903,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
1879,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Cyclops_bicuspidatus_thomasi,0.003703847,0.001571096,0.817,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
1880,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
1881,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
1882,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1883,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1884,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Keratella_cochlearis,4.14E-13,0.01893372,0.103,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
1885,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
1886,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
1887,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
1888,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
1889,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1890,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Nauplii_general,0.003368869,0.05841253,0.135,Nauplii,NA,NA,NA_ NA,Nauplii
1891,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
1892,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1893,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1894,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
1895,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
1896,B,GRN,Granite,GRN_P2_20220725,P2,,7/25/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1897,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Cladocera_general,0.013492,0.005965429,0.758,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
1898,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_galeata_mendote,0.06498496,0.01054042,1.079,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1899,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_pulex,0.1621786,0.01556394,1.298,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1900,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_schodleri,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1901,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_pulicaria,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1902,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1903,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Diaphanosoma_birgei,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1904,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Ceriodaphnia_reticulata,NA,0.008163218,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1905,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Moina_spp,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1906,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Bosmina_longirostris,0.01171189,0.009688215,0.369,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1907,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Macrothrix_rosea,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1908,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Kurzia_latissima,NA,4.49E-05,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1909,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Leydlgla_quadrangularis,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1910,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Chydorus_sphaericus,NA,4.49E-05,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1911,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Leptodora_kindti,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1912,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Pseudo_chydorus_globosus,NA,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore
1913,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Polyphemus_pediculus,NA,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore
1914,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Holopedium_gibberum,NA,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore
1915,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Calanoida_general,0.004018941,0.001121321,0.886,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1916,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Leptodiaptomus_ashlandi,NA,NA,NA,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore
1917,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,H_Shoshone,NA,NA,NA,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore
1918,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Cyclopoida_general,0.01254194,0.01022645,0.693,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore
1919,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Cyclops_bicuspidatus_thomasi,0.003377562,0.001076468,0.878,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore
1920,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Eucyclops_spp,NA,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore
1921,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Notholca_spp,NA,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer
1922,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Polyarthra_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1923,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Ascomorpha_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1924,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Keratella_cochlearis,3.74E-13,0.01928672,0.099,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer
1925,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Asplanchna_spp,NA,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer
1926,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Amphipoda_general,NA,NA,NA,Amphipoda,NA,NA,NA_ NA,NA
1927,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Mites_general,NA,NA,NA,Arachnida,NA,NA,NA_ NA,NA
1928,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Alpine_general,NA,NA,NA,Alpine,NA,NA,NA_ NA,NA
1929,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_middenorfiana,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1930,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Nauplii_general,0.002805298,0.026822,0.173,Nauplii,NA,NA,NA_ NA,Nauplii
1931,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Ostracod,NA,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA
1932,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Daphnia_Retrocurva,NA,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore
1933,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Eubosmina_coregoni,NA,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore
1934,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Snail_spp,NA,NA,NA,Gastropoda,NA,NA,NA_ NA,NA
1935,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Diptera_spp,NA,NA,NA,Insecta,NA,NA,NA_ NA,NA
1936,B,GRN,Granite,GRN_P2_20220815,P2,,8/15/2022,Gastropus_spp,NA,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer
1937,C,GRN,Granite,GRN_P3_20220701,P3,,7/1/2022,Cladocera_general,0.04646892,0.004152626,1.331,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore
